 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
22,0.004311,90.195876,36.202599,2.480000,2.100000,0.073333,0.080000,0.088498,0.062025,130.797184,0.853142,1.426812,0.700863,0.928230
23,0.004211,67.000000,0.000000,1.406667,2.136667,0.083333,0.063333,0.085961,0.062374,10.962374,0.871118,1.378144,0.725614,0.945137
24,0.004178,76.563830,41.751151,2.026667,2.200000,0.086667,0.066667,0.082617,0.064385,177.308299,0.826756,1.283162,0.779325,0.899522
25,0.004133,84.290323,34.054524,3.006667,2.200000,0.080000,0.073333,0.084210,0.062495,137.118358,0.843915,1.347468,0.742132,0.902913
26,0.004133,77.333333,41.705509,1.193333,2.226667,0.073333,0.080000,0.076832,0.068496,113.625840,0.843915,1.121695,0.891508,0.894231
27,0.003011,29.000000,0.000000,2.620000,2.346667,0.073333,0.053333,0.071886,0.053332,171.418624,0.904637,1.347889,0.741901,0.949212
28,0.004578,73.990291,37.322034,2.193333,2.373333,0.086667,0.080000,0.080808,0.072129,31.572375,0.831428,1.120338,0.892588,0.887931
29,0.004844,72.880734,34.439145,1.646667,2.433333,0.073333,0.086667,0.091299,0.067559,69.867803,0.816004,1.351393,0.739977,0.923729
30,0.003289,68.918919,16.424254,1.920000,2.463333,0.063333,0.066667,0.071711,0.058395,123.847153,0.613888,1.228035,0.814309,0.916409
31,0.004444,85.650000,33.853991,1.373333,2.486667,0.066667,0.080000,0.084037,0.067337,70.608646,0.890929,1.247999,0.801283,0.943396
32,0.004044,72.000000,0.000000,3.303333,2.510000,0.083333,0.063333,0.084618,0.060856,10.443663,0.907080,1.390463,0.719185,0.952880
33,0.002833,29.000000,0.000000,2.733333,2.576667,0.053333,0.073333,0.070060,0.051492,107.668915,0.835203,1.360597,0.734971,0.928962
34,0.004500,29.893827,12.703632,2.453333,2.630000,0.083333,0.070000,0.084172,0.068070,15.104477,0.918778,1.236542,0.808707,0.950704
35,0.003333,78.306667,31.622765,3.526667,2.720000,0.066667,0.060000,0.072583,0.058473,155.893853,0.879902,1.241308,0.805602,0.931677
36,0.004078,71.970027,27.069162,1.910000,2.733333,0.080000,0.066667,0.081858,0.063427,23.298796,0.914556,1.290581,0.774845,0.945876
37,0.004844,75.385321,35.386317,1.580000,2.753333,0.073333,0.080000,0.083557,0.073820,117.449016,0.901910,1.131907,0.883465,0.939655
38,0.003644,63.000000,39.981953,2.293333,2.826667,0.073333,0.066667,0.076801,0.060419,26.908183,0.842594,1.271134,0.786699,0.901099
39,0.003467,77.153846,35.468414,2.980000,2.926667,0.060000,0.073333,0.075970,0.058101,110.191159,0.840859,1.307557,0.764785,0.917647
40,0.003778,87.435294,34.833425,2.593333,2.946667,0.066667,0.073333,0.077939,0.061715,109.545044,0.844879,1.262889,0.791836,0.918919
41,0.004311,74.051546,39.447442,1.520000,2.980000,0.080000,0.080000,0.089566,0.061286,48.681363,0.816940,1.461447,0.684253,0.889908
42,0.004056,70.342466,22.359340,2.073333,2.986667,0.083333,0.063333,0.085348,0.060502,16.740806,0.880286,1.410678,0.708879,0.945596
43,0.004356,72.102041,35.363654,3.253333,3.046667,0.066667,0.093333,0.092128,0.060195,114.187514,0.755093,1.530500,0.653381,0.899083
44,0.003322,67.491639,8.501229,2.453333,3.203333,0.066667,0.070000,0.075839,0.055776,127.325892,0.888979,1.359697,0.735458,0.930016
45,0.004267,80.906250,37.996861,1.753333,3.206667,0.080000,0.073333,0.083066,0.065399,148.309824,0.844347,1.270141,0.787314,0.905660
46,0.003956,70.910112,39.137645,2.086667,3.220000,0.080000,0.066667,0.082097,0.061347,18.893019,0.872687,1.338249,0.747245,0.922280
47,0.003778,76.505882,39.482082,3.500000,3.260000,0.066667,0.073333,0.076717,0.062698,67.621786,0.873421,1.223598,0.817262,0.918919
48,0.003867,69.534483,19.162477,3.156667,3.320000,0.083333,0.060000,0.082463,0.059701,175.098787,0.887801,1.381263,0.723975,0.945652
49,0.003556,88.362500,38.603927,2.680000,3.526667,0.073333,0.066667,0.077344,0.058532,150.460505,0.850291,1.321400,0.756773,0.898876
50,0.004489,69.168317,42.011476,2.053333,3.586667,0.073333,0.080000,0.082541,0.069243,118.274537,0.888323,1.192041,0.838898,0.922374
