 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
33,0.004267,93.320312,6.276817,2.733333,2.336667,0.080000,0.070000,0.083295,0.065220,159.619997,0.838952,1.277149,0.782994,0.926417
34,0.004844,83.073394,38.664774,1.733333,2.360000,0.093333,0.073333,0.090324,0.068289,1.885068,0.806424,1.322683,0.756039,0.893443
35,0.004633,87.501199,31.083953,1.036667,2.380000,0.080000,0.076667,0.089302,0.066060,36.105620,0.897138,1.351834,0.739736,0.945578
36,0.004711,87.405660,35.243101,1.920000,2.426667,0.080000,0.080000,0.088988,0.067407,131.527895,0.784229,1.320161,0.757483,0.898305
37,0.003989,81.459610,13.769771,1.613333,2.513333,0.080000,0.070000,0.083023,0.061173,145.116550,0.638095,1.357179,0.736823,0.913486
38,0.003956,88.988764,43.086678,2.633333,2.573333,0.080000,0.066667,0.081338,0.061919,147.878708,0.807618,1.313611,0.761260,0.903553
39,0.004400,68.171717,42.450755,1.786667,2.580000,0.080000,0.073333,0.083882,0.066787,29.614838,0.844359,1.255961,0.796203,0.908257
40,0.003911,81.977273,33.083156,2.153333,2.766667,0.080000,0.073333,0.075817,0.065681,140.616766,0.851302,1.154324,0.866308,0.888889
41,0.003822,88.744186,36.984020,1.640000,2.800000,0.066667,0.073333,0.078666,0.061865,58.076691,0.854819,1.271577,0.786425,0.914894
42,0.004089,53.684783,41.125297,2.280000,2.833333,0.086667,0.060000,0.083239,0.062545,171.705599,0.845835,1.330863,0.751392,0.924623
43,0.004800,71.120370,43.376027,1.080000,3.026667,0.093333,0.066667,0.091170,0.067034,167.351192,0.832144,1.360056,0.735264,0.915254
44,0.004089,76.021739,39.730421,1.880000,3.093333,0.073333,0.073333,0.080501,0.064672,132.213178,0.902103,1.244762,0.803367,0.934010
45,0.003611,31.000000,0.000000,1.376667,3.133333,0.070000,0.070000,0.076261,0.060290,136.518324,0.909464,1.264907,0.790572,0.943396
46,0.004667,71.838095,43.761149,2.680000,3.233333,0.093333,0.073333,0.085855,0.069207,151.957997,0.799394,1.240551,0.806093,0.878661
47,0.004011,31.000000,0.000000,2.253333,3.276667,0.083333,0.063333,0.081411,0.062732,10.308806,0.884943,1.297756,0.770561,0.942559
48,0.003244,94.232877,12.121403,1.216667,3.313333,0.070000,0.060000,0.072798,0.056746,147.104289,0.914169,1.282876,0.779499,0.946515
49,0.004444,81.130000,37.037583,2.800000,3.346667,0.073333,0.080000,0.085895,0.065881,53.499743,0.852888,1.303806,0.766985,0.917431
50,0.004356,56.591837,44.165426,1.553333,3.446667,0.080000,0.073333,0.080866,0.068579,16.481381,0.889287,1.179167,0.848056,0.911628
