 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
23,0.003867,91.390805,36.397218,2.140000,2.273333,0.080000,0.073333,0.081430,0.060459,139.966677,0.814923,1.346866,0.742464,0.878788
24,0.004133,81.569892,42.383539,2.666667,2.313333,0.086667,0.066667,0.083581,0.062965,166.668667,0.817961,1.327418,0.753342,0.898551
25,0.003411,72.000000,0.000000,1.410000,2.330000,0.080000,0.056667,0.077879,0.055768,13.203845,0.679392,1.396485,0.716083,0.906942
26,0.003867,100.264368,37.784299,1.093333,2.420000,0.066667,0.080000,0.076558,0.064306,94.314781,0.853076,1.190525,0.839965,0.901554
27,0.003522,70.378549,22.518949,3.423333,2.456667,0.080000,0.056667,0.079495,0.056414,177.984767,0.878062,1.409129,0.709658,0.940653
28,0.003467,78.538462,37.693532,1.846667,2.480000,0.073333,0.066667,0.074704,0.059085,39.296589,0.858019,1.264337,0.790929,0.901734
29,0.003333,80.293333,38.515522,2.826667,2.500000,0.066667,0.060000,0.073037,0.058110,155.526965,0.879902,1.256880,0.795621,0.937500
30,0.003822,88.325581,33.444595,2.293333,2.546667,0.066667,0.066667,0.075305,0.064625,137.148725,0.854819,1.165266,0.858173,0.939891
31,0.004589,67.000000,0.000000,1.603333,2.690000,0.090000,0.066667,0.088938,0.065695,6.572350,0.875066,1.353795,0.738664,0.944000
32,0.004000,68.800000,40.585190,2.533333,2.726667,0.080000,0.073333,0.081929,0.062163,36.034740,0.791575,1.317969,0.758743,0.878049
33,0.003333,82.266667,32.081140,3.513333,2.766667,0.066667,0.066667,0.072760,0.058331,139.432892,0.836993,1.247370,0.801687,0.898204
34,0.003511,18.000000,0.000000,2.110000,2.793333,0.076667,0.063333,0.076454,0.058473,153.680167,0.899944,1.307514,0.764810,0.940476
35,0.003000,49.000000,0.000000,1.176667,2.840000,0.070000,0.053333,0.071254,0.053607,9.379071,0.891301,1.329191,0.752337,0.940767
36,0.003056,72.000000,0.000000,3.130000,2.943333,0.056667,0.070000,0.072044,0.054001,110.055687,0.883911,1.334118,0.749559,0.945017
37,0.004044,78.494505,40.203442,1.573333,2.946667,0.066667,0.073333,0.076958,0.066914,61.551196,0.875434,1.150094,0.869494,0.938144
38,0.004178,83.829787,44.639627,1.900000,3.013333,0.073333,0.080000,0.077930,0.068258,64.850070,0.852989,1.141705,0.875883,0.895238
39,0.003644,58.890244,42.961616,1.333333,3.053333,0.080000,0.066667,0.078284,0.059274,11.421857,0.804048,1.320716,0.757165,0.881720
40,0.004578,85.631068,34.296543,2.340000,3.066667,0.073333,0.080000,0.082070,0.071020,100.803481,0.852263,1.155583,0.865364,0.915556
41,0.004133,91.870968,37.084947,2.786667,3.093333,0.080000,0.066667,0.077764,0.067675,169.085831,0.855029,1.149080,0.870262,0.907317
42,0.004400,71.787879,36.710919,3.260000,3.146667,0.080000,0.073333,0.080309,0.069759,155.796148,0.870732,1.151226,0.868639,0.912442
43,0.003167,71.070175,23.992854,1.656667,3.266667,0.063333,0.066667,0.072549,0.055575,52.910245,0.892254,1.305412,0.766042,0.935961
44,0.005022,70.115044,37.951013,2.046667,3.293333,0.080000,0.086667,0.088036,0.072635,52.638984,0.860300,1.212045,0.825052,0.918699
45,0.004033,67.000000,0.000000,2.493333,3.356667,0.083333,0.060000,0.083413,0.061566,1.229317,0.895908,1.354863,0.738082,0.954008
46,0.002878,18.000000,0.000000,2.836667,3.430000,0.066667,0.056667,0.066272,0.055289,157.031358,0.790058,1.198663,0.834263,0.920071
47,0.003089,72.000000,0.000000,2.430000,3.590000,0.060000,0.066667,0.068532,0.057388,57.100133,0.803419,1.194181,0.837394,0.909984
48,0.004044,73.461538,38.807374,1.920000,3.600000,0.066667,0.080000,0.080077,0.064308,82.085951,0.836641,1.245209,0.803078,0.910000
49,0.002422,74.642202,19.370519,2.183333,3.646667,0.070000,0.043333,0.068316,0.045144,176.228188,0.883038,1.513273,0.660819,0.939655
50,0.003244,77.205479,39.374476,2.820000,3.660000,0.060000,0.066667,0.073823,0.055957,125.118369,0.887939,1.319274,0.757993,0.935897
