 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
23,0.003511,97.367089,32.191955,2.093333,2.640000,0.060000,0.073333,0.075455,0.059247,87.932664,0.851639,1.273575,0.785192,0.918605
24,0.003089,68.000000,0.000000,1.436667,2.716667,0.070000,0.053333,0.075168,0.052322,161.674914,0.877044,1.436640,0.696069,0.948805
25,0.003378,80.947368,36.448578,1.140000,2.726667,0.066667,0.073333,0.078382,0.054869,61.975834,0.836019,1.428522,0.700024,0.888889
26,0.003644,69.609756,42.749181,3.400000,2.740000,0.080000,0.066667,0.079761,0.058177,32.535915,0.778367,1.371021,0.729383,0.877005
27,0.003122,69.053381,12.463690,2.730000,2.793333,0.056667,0.070000,0.072173,0.055081,82.808547,0.870278,1.310318,0.763173,0.938230
28,0.003556,71.000000,0.000000,1.916667,2.836667,0.073333,0.073333,0.079557,0.056903,41.826117,0.867519,1.398105,0.715254,0.926194
29,0.003133,68.524823,8.813272,3.053333,2.870000,0.063333,0.073333,0.081507,0.048946,53.988425,0.838435,1.665241,0.600514,0.932231
30,0.004044,87.912088,34.381957,2.240000,2.880000,0.066667,0.073333,0.079303,0.064935,66.404020,0.810745,1.221264,0.818824,0.919192
31,0.002444,82.490909,38.720576,1.440000,3.033333,0.053333,0.053333,0.056839,0.054758,160.812533,0.926427,1.037999,0.963392,0.940171
32,0.002667,67.550000,41.237114,2.006667,3.033333,0.060000,0.060000,0.069153,0.049098,45.894810,0.863097,1.408460,0.709996,0.916031
33,0.004133,68.978495,41.520165,2.506667,3.053333,0.066667,0.086667,0.085305,0.061693,104.247360,0.817961,1.382734,0.723205,0.907317
34,0.003056,71.000000,0.000000,1.650000,3.100000,0.053333,0.070000,0.071588,0.054345,93.914664,0.907807,1.317270,0.759146,0.953206
35,0.003156,66.338028,40.379452,2.760000,3.126667,0.066667,0.066667,0.073834,0.054416,52.769562,0.850720,1.356839,0.737007,0.893082
36,0.002844,23.000000,0.000000,3.410000,3.163333,0.066667,0.060000,0.070056,0.051696,143.848455,0.905705,1.355155,0.737923,0.925859
37,0.003511,91.569620,33.528830,3.040000,3.173333,0.066667,0.073333,0.073345,0.060951,77.479805,0.839662,1.203345,0.831017,0.892655
38,0.003778,86.611765,36.181807,3.640000,3.260000,0.080000,0.066667,0.079876,0.060218,153.740461,0.833465,1.326452,0.753891,0.899471
39,0.003778,83.317647,38.274652,1.200000,3.286667,0.073333,0.073333,0.081192,0.059243,45.655629,0.861425,1.370490,0.729666,0.904255
40,0.003044,68.000000,0.000000,2.626667,3.336667,0.053333,0.073333,0.071935,0.053886,81.515343,0.593247,1.334937,0.749099,0.899836
41,0.003811,73.134111,17.572393,2.203333,3.360000,0.080000,0.060000,0.082305,0.058957,18.629288,0.881127,1.396025,0.716320,0.952778
42,0.003822,87.720930,29.984117,1.733333,3.493333,0.066667,0.080000,0.081243,0.059902,69.273481,0.843270,1.356267,0.737318,0.900524
43,0.004133,94.849462,30.865309,3.013333,3.546667,0.073333,0.080000,0.083475,0.063046,109.817506,0.817961,1.324036,0.755266,0.902913
44,0.002711,85.278689,46.540617,2.726667,3.553333,0.066667,0.060000,0.068434,0.050441,149.555564,0.769779,1.356715,0.737074,0.859155
45,0.002789,71.000000,0.000000,3.393333,3.556667,0.060000,0.063333,0.072908,0.048704,132.985122,0.877877,1.496949,0.668025,0.938318
46,0.003089,71.000000,0.000000,2.473333,3.580000,0.053333,0.070000,0.073462,0.053537,72.380897,0.935388,1.372172,0.728772,0.956971
47,0.003267,68.000000,0.000000,3.210000,3.730000,0.056667,0.076667,0.077716,0.053519,109.865430,0.808518,1.452128,0.688644,0.928910
48,0.003556,84.462500,37.722280,2.733333,3.813333,0.060000,0.073333,0.075604,0.059878,98.035880,0.862419,1.262630,0.791998,0.919540
49,0.003322,23.000000,0.000000,2.126667,3.863333,0.076667,0.053333,0.079554,0.053171,172.602468,0.848958,1.496201,0.668359,0.941732
50,0.003733,73.845238,40.625995,2.373333,3.986667,0.080000,0.060000,0.078123,0.060845,171.645720,0.863145,1.283959,0.778841,0.913043
